room_id,host_id,neighbourhood,name,latitude,longitude,room_type,accommodates,bedrooms,beds,instant_bookable,first_review,last_review,number_of_reviews,review_scores_rating,price
44141569,342848624,徐汇区,清新Loft设计 闺蜜亲子聚会 华东理工大学步行8分钟 近上海南站 一号线莲花路 任行上海角角落落,31.13971,121.42217,Entire home/apt,2,1,1,t,2020-07-14,2020-11-21,6,93.0,1573.73
44141960,44171675,徐汇区,8号武康路上的绝美艺术公寓-武康大楼,31.20558,121.43887,Entire home/apt,2,1,1,f,2020-11-29,2021-01-03,5,100.0,7770.700000000002
44143044,342848624,徐汇区,【月租优惠】一居室 华东理工大学 上海南站  创意环球中心 一号线莲花路 任行上海角角落落,31.13904,121.4217,Entire home/apt,2,1,1,t,2020-07-15,2020-09-11,5,100.0,1325.59
44143482,342848624,徐汇区,【学生特价】Loft设计 闺蜜亲子聚会 华东理工大学步行5分钟 近上海南站 一号线莲花路  可居4人,31.14047,121.42141,Entire home/apt,4,1,2,t,2020-07-23,2020-11-06,4,95.0,2278.9700000000007
44157228,342848624,徐汇区,梅陇舒适一居 ❤收起疲倦住进太阳烘焙的花香  超大实用空间 住进搭载时间之车的LOFT近华东理工,31.13962,121.4221,Entire home/apt,2,1,1,t,2020-07-28,2021-01-01,6,93.0,1645.5600000000004
44157295,355340315,徐汇区,寻风·徐家汇商圈3/4/9号宜山路站光启城上海市中心 邻万体馆 国妇婴医院 迪士尼 交大六院 采光好,31.18874000000001,121.42772,Entire home/apt,6,3,3,t,2020-08-14,2021-02-23,10,100.0,6223.09
44160541,43133162,徐汇区,文艺 邻武康大楼  /4房2卫2厅电梯公寓 交通大学站/ 双轨交/迪士尼 高铁机场直达,31.20405,121.43753,Entire home/apt,8,4,4,t,2020-07-24,2021-01-16,2,100.0,4479.58
44172547,37415139,徐汇区,「看得见街景的房间」田子坊，衡山坊，陕西南路，建国西路，茂名南路，复兴中路,31.20745,121.46087,Entire home/apt,2,1,1,f,2020-07-18,2020-10-21,6,100.0,2559.76
44238882,47120045,徐汇区,童心锁永康路网红街一楼复式三到四人居一床一榻榻米，近一十号陕西南路站五分钟到上音和瑞金医院外滩二公里,31.21052,121.45802,Entire home/apt,4,1,2,t,2020-08-13,2021-01-02,11,87.0,1403.95
44252466,161800409,徐汇区,【清粉阁】清新简约 近上海体育馆/4号线/3号线/1号线/11号线  一室一厅一厨一卫 设施齐全,31.18832,121.43696,Entire home/apt,2,1,1,t,2020-10-28,2021-01-14,2,100.0,2148.37
44308165,342848624,徐汇区,宽敞 ☆商务一居  地铁4/11直达徐家汇/体育馆 龙华医院 肿瘤医院 八院  停车方便,31.183940000000003,121.43372,Entire home/apt,2,1,1,t,2020-07-30,2020-09-08,4,95.0,1893.7
44308323,342848624,徐汇区,安全消毒 近龙华医院肿瘤医院 第八医院 地铁1号线和4号线 直达上海站 社区成熟有菜场 长租可谈车位,31.1825,121.4335,Entire home/apt,2,1,1,t,2020-07-23,2020-12-31,2,100.0,1965.53
44323508,192504119,徐汇区,出门50米即是网红街永康路，比邻音乐学院，iapm环贸，田子坊地铁1.10.12号线陕西南路步5分钟,31.20911,121.45656,Entire home/apt,2,1,1,t,2020-09-01,2021-01-17,11,96.0,1991.65
44330815,88888510,徐汇区,环贸ipam嘉善路永康路永嘉路1/10/12号地铁弄堂里的老上海,31.21094,121.46005,Entire home/apt,2,1,1,f,2020-09-12,2020-10-07,5,96.0,1175.4
44341075,161929518,徐汇区,04淮海路 原法.租界核心老洋房 美国领事馆隔壁  地铁站150米内-次卧-乳胶床垫 乳胶枕头1,31.20696,121.44594,Private room,2,1,1,t,2020-08-02,2021-01-10,11,82.0,1038.27
44368217,278478909,徐汇区,电梯两房近肿瘤医院中山医院,31.18708,121.45784,Entire home/apt,4,2,2,t,2020-11-10,2020-11-14,2,100.0,2781.78
44370935,186427477,徐汇区,青春不老 阳光正好｜住进我家的LOFT温馨小屋 带电梯 近锦江乐园 周边热闹 上海南站,31.13846,121.41962,Entire home/apt,2,1,1,t,2020-07-30,2021-01-25,6,97.0,1044.8
44381789,186427477,徐汇区,LOFT设计舒适空间｜独立一居 近地铁12号线 锦江乐园 上海南站 上海植物园 华东理工,31.13797000000001,121.42102,Entire home/apt,2,1,1,t,2020-08-20,2021-01-28,4,95.0,835.84
44381865,186427477,徐汇区,阿卡的小家｜独立一居 周边热闹 商圈设施完善 华东理工 锦江乐园 近地铁12号线 上海南站,31.13991,121.41971,Entire home/apt,2,1,1,t,2020-07-28,2020-10-31,9,84.0,920.73
44381926,186427477,徐汇区,轻松生活 惬意时光｜宽敞LOFT两床家庭房 适合亲子 朋友小聚 闺蜜唠嗑 华东理工 锦江乐园,31.13976,121.42034,Entire home/apt,4,1,2,t,2020-07-30,2020-12-13,7,89.0,1632.5
44382435,186427477,徐汇区,看得见的欢声笑语｜LOFT家庭房 亲子出游 朋友小聚 近地铁1号线 锦江乐园 上海南站 华东理工,31.13829,121.42134,Entire home/apt,4,2,2,t,2020-08-06,2020-12-27,16,95.0,1462.72
44400893,257991796,徐汇区,Casa-风铃草*短租优惠*1、7、9号地铁交通便利，市中心历史建筑品质小复式厨卫齐全独门独户可做饭,31.20622,121.45666,Entire home/apt,3,1,2,t,2020-08-01,2020-11-24,9,98.0,2056.9500000000007
44412582,59852544,徐汇区,【乐意公社】五原路田园仲夏夜/带落地窗的法式甜居/私人花园/近武康路 #七八九月的天气，像我和你,31.21201,121.44626,Entire home/apt,2,1,1,t,2020-08-02,2020-12-08,19,94.0,3669.86
44422204,186427477,徐汇区,温暖小太阳的叫醒服务｜近地铁上海体育馆 徐家汇 裕德路 南洋1931 盒马生鲜,31.18286,121.43354,Entire home/apt,2,1,1,t,2020-08-12,2021-02-07,14,96.0,2070.01
44423518,186427477,徐汇区,独享两层空间｜客厅宽敞 近地铁1号线4号线 上海体育馆 徐家汇 南洋1931 社区成熟 生活便利,31.18206,121.43419,Entire home/apt,2,1,1,t,2020-07-30,2020-08-22,2,100.0,2527.11
44435725,84374071,徐汇区,克莱门公寓 百年历史老洋房,31.209740000000004,121.45292,Entire home/apt,2,1,1,f,2020-08-11,2020-12-31,17,96.0,4244.5
44436913,44171675,徐汇区,设计师系列-最美武康路上的两室公寓,31.20638,121.43796,Entire home/apt,2,1,1,f,2020-08-08,2020-08-08,1,100.0,5746.4000000000015
44454076,186427477,徐汇区,满载欢乐的美食庭院｜漕河泾开发区 师范大学 近地铁12号线桂林公园 光大会展中心 日月光,31.17029,121.4252,Entire home/apt,2,1,1,t,2020-08-10,2021-01-26,15,100.0,2135.31
44456996,287738885,徐汇区,<PROVENCE>『安心360消毒』衡复文化中心武康路五原路老洋房，带露台，上海图书馆站｜常熟路站,31.21111,121.44506,Entire home/apt,2,1,1,t,2020-07-31,2021-02-18,52,99.0,3251.94
44484978,108596776,徐汇区,福楼（49）毗邻永康路咖啡街，靠近田子坊，幽雅永嘉路上的别致石库门小公寓,31.20773,121.45862,Entire home/apt,2,1,1,t,2020-09-16,2020-11-01,3,93.0,1175.4
44500840,128797109,徐汇区,徐家汇中心/近交通大学/地铁站步行5分钟/近国妇婴,31.19865,121.44,Entire home/apt,4,2,2,t,2020-08-22,2021-02-14,12,100.0,4375.1
44513095,359964660,徐汇区,锦江乐园地铁站最近的小区,31.14306,121.41328,Private room,2,1,1,t,2020-08-15,2020-08-31,2,90.0,1234.17
44521225,108596776,徐汇区,福楼（48）零距离永康路咖啡街的别致小公寓,31.20981,121.45596,Entire home/apt,2,1,1,t,2020-08-10,2021-01-02,10,84.0,888.08
44524814,175808134,徐汇区,限女生4/9/12号线嘉善路、大木桥路地铁站电梯公寓朝南20平阳台主卧2X1.8m可睡三人大床,31.19605,121.45938999999998,Private room,3,1,1,t,2020-08-11,2020-10-07,6,100.0,1103.57
44525248,342848624,徐汇区,『清新简约 』地铁4号线 1号线上海体育馆步行8分钟 ┃近肿瘤医院 龙华医院 周围便利 停车方便,31.18272,121.43312,Entire home/apt,2,1,1,t,2020-08-20,2020-09-24,3,93.0,1880.64
44525877,175808134,徐汇区,限女生4/9/12号线嘉善路、大木桥路地铁站电梯公寓朝南18平次卧2x1.8m可睡三人大床，可做饭,31.19575,121.45876,Private room,3,1,1,t,2020-09-03,2021-01-23,20,99.0,1103.57
44546395,269463206,徐汇区,徐汇近地铁近医院电梯房次卧,31.17725,121.43761,Private room,1,1,1,f,2020-10-01,2020-10-01,1,100.0,1175.4
44550289,108596776,徐汇区,福楼（47）上海历史建筑保护区+领馆区   复兴西路上的高级公寓,31.20986,121.44359,Entire home/apt,2,1,1,t,2020-08-17,2020-10-31,7,97.0,1403.95
44551223,68856665,徐汇区,【襄艾Studio】阳光洒在沪上精致老洋房 个性时代/街边上海网红店比比皆是/少女心爆棚/淮海路兜兜,31.210290000000004,121.4595,Entire home/apt,2,1,1,t,2020-08-07,2020-12-25,19,98.0,1554.14
44564443,163302621,徐汇区,【超低月租价--徐家汇13A】衡山路/四地铁交汇/上海体育馆@交通便利@整租独卫,31.1862,121.43447,Entire home/apt,1,1,1,t,2020-08-12,2020-10-03,3,80.0,705.24
44566736,132066679,徐汇区,【懒悠悠管家民宿·嘉善家】步行至瑞金医院田子坊景区地铁直达外滩豫近上音700米近耳鼻喉医院步行可至。,31.21101,121.45898,Entire home/apt,6,3,3,t,2020-11-06,2021-02-18,3,100.0,3989.83
44567030,182771393,徐汇区,徐家汇地铁站/圣爱大厦/国妇婴/美罗城独立无窗单人房,31.19159,121.43804,Private room,1,1,1,f,2020-09-30,2020-12-25,2,80.0,705.24
44582286,96410568,徐汇区,巴黎时韵电梯公寓【酒店式物业】智能锁9/12号线嘉善路站600米·环贸田子坊·瑞金中山医院·可住四人,31.20532,121.45797,Entire home/apt,5,1,2,t,2020-08-18,2020-11-27,9,100.0,2187.55
44583798,161800409,徐汇区,【康悦居】 电梯 家庭房 步行可到4号线/中山医院/肿瘤医院/美罗城/腾飞大厦/体育馆/精神卫生中心,31.18456,121.44132,Private room,2,2,2,t,2020-11-05,2020-11-05,1,100.0,2135.31
44583859,360812533,徐汇区,衡山路独居  1公里内5个地铁站  读书赏画温馨@家,31.206,121.45525,Entire home/apt,2,1,1,t,2020-08-24,2021-02-14,24,97.0,1384.36
44584481,60694712,徐汇区,淮海西路环贸/复兴中路老洋房/投影/院子,31.21137,121.45712,Entire home/apt,3,1,1,t,2020-09-11,2020-09-11,1,100.0,4557.940000000001
44591833,218788680,徐汇区,轻奢简单商务房,31.15613,121.45295,Private room,2,1,1,f,2020-08-15,2020-08-15,1,80.0,1756.5700000000004
44605054,267188624,徐汇区,【小野家】北欧风独门整租，市中心环贸iapm，永康路，淮海中路，地铁1/10/12号线陕西南路,31.21232,121.45674,Entire home/apt,2,1,1,t,2020-08-18,2021-02-19,31,97.0,1423.54
44610801,84023878,徐汇区,L&Z House 近交通大学 舒适两居室,31.19921,121.42813,Entire home/apt,4,2,2,t,2020-09-30,2020-12-29,4,85.0,1887.17
44637916,310606080,徐汇区,大阳台房#月租4900 市中心徐家汇地铁口旁 地铁1+9+11号线 高楼层+电梯房 小区各大商场围绕,31.19341,121.43733,Private room,2,1,1,t,2020-08-13,2021-01-04,11,100.0,1116.63
44638672,343059109,徐汇区,可月租#市中心徐家汇地铁站步行100米1.9.11号线温馨大阳台房,31.19397,121.43594,Private room,2,1,1,t,2020-08-19,2020-11-14,7,100.0,1142.75
44657979,127119680,徐汇区,【1984】艺术/美感/先锋/Chill&Chic法租五原路淮海中路静安寺静谧的家/花园吧台投影仪,31.21171,121.44356,Entire home/apt,3,1,2,f,2020-08-15,2021-01-03,14,99.0,1580.26
44668954,127119680,徐汇区,【合住1984】艺术/美感/先锋-青旅式/五原路淮海中路静安寺投影仪花园吧台/阿May室友陪伴,31.21125,121.44472,Shared room,3,1,2,f,2020-08-17,2020-08-30,3,100.0,679.12
44671958,310606080,徐汇区,温馨单间#月租3700徐家汇市中心 离地铁口百米距离 小区门口港汇恒隆广场 太平洋百货等商场 电梯房,31.19358,121.43818,Private room,1,1,1,t,2020-08-23,2021-01-02,5,76.0,972.97
44673271,343059109,徐汇区,可月租#市中心徐家汇地铁1.9.11号线旁温馨小房间,31.19306,121.43792,Private room,1,1,1,t,2020-08-19,2021-02-21,3,100.0,933.79
44686723,121939617,徐汇区,伊间丨近1/4/9/11轨交美罗城万体馆,31.18828,121.44319,Entire home/apt,2,1,1,t,2020-10-21,2020-10-21,1,100.0,3356.42
44689414,287738885,徐汇区,<TuscanSun>『安心360消毒』衡复文化中心武康路复兴西路老洋房，带露台| 上海图书馆站,31.21052,121.44053999999998,Entire home/apt,2,1,1,t,2020-09-08,2021-01-15,25,98.0,2834.02
44689897,287738885,徐汇区,<永康里>『安心360消毒』【全屋地暖】衡复文化中心石库门，老上海记忆！陕西南路站，一楼独门进出,31.20957000000001,121.45745,Entire home/apt,2,1,1,t,2020-08-19,2021-02-15,40,98.0,2945.03
44774882,108596776,徐汇区,福楼（46）毗邻永康路咖啡街的石库门小公寓,31.209640000000004,121.45815,Entire home/apt,2,1,1,t,2020-09-10,2020-10-30,4,75.0,555.0500000000002
44823947,310606080,徐汇区,带独立卫生间#可月租 徐家汇站地铁1.9.11号线 离地铁口步行仅3分钟路程 高楼层电梯房,31.19261,121.43608,Private room,2,1,1,t,2020-08-19,2020-11-20,13,100.0,1201.52
44835620,348039484,徐汇区,淮海中路/音乐学院/五官科医院/北欧宜居,31.20625,121.45562,Entire home/apt,2,1,2,t,2020-08-19,2021-01-15,37,100.0,2344.27
44838017,257150157,徐汇区,【弥默·惠壹】超高性价比永康路徐家汇中山医院9号线零距离新天地淮海路cozy小公寓,31.19935,121.44703,Entire home/apt,2,1,1,t,2020-09-15,2021-02-08,3,87.0,1358.24
44927318,342795539,徐汇区,【暖房一居】独卫厨房 近天钥桥/飞洲国际/星游城/上海肿瘤医院/上海体育馆/龙华医院  周边游玩方便,31.18388,121.43335,Entire home/apt,2,1,1,t,2020-08-28,2021-01-27,10,90.0,1697.8
44928809,186427477,徐汇区,网红ins风 水粉少女 带投影 地铁徐家汇站 美罗城 港汇 胸科医院 宜山路 虹桥路,31.19077,121.43071,Entire home/apt,2,1,1,t,2020-08-26,2021-02-05,15,96.0,2396.51
44931162,342795539,徐汇区,【暖房轻居】市区环线旁的小公寓  近龙华医院/中山医院/地铁1号线/4号线,31.18209,121.4347,Entire home/apt,2,1,1,t,2020-08-25,2021-01-23,11,93.0,1462.72
44931596,342795539,徐汇区,【暖房悠居】市区带阳台一居  近4号线体育馆地铁站/上海火车站/上海南站伽玛医院/肿瘤医院/龙华医院,31.18408,121.43412,Entire home/apt,2,1,1,t,2020-10-18,2020-10-18,1,100.0,1945.94
44932880,342795539,徐汇区,【暖居雅室】雅致大客厅/步行可至4号线上海体育馆站/近肿瘤医院/八医院/上海站/龙华医院/日月光,31.183840000000004,121.43357,Entire home/apt,2,1,1,t,2020-08-25,2021-01-22,9,98.0,2102.66
44983831,152976705,徐汇区,市中心、上海体育场，双地铁房4号、11号地铁站旁边，步行可达肿瘤医院、万体馆、徐家汇中心、腾飞大厦,31.17984,121.44685,Private room,1,1,1,t,2020-09-05,2020-10-18,2,100.0,946.85
44987867,152976705,徐汇区,特色小阁楼，市中心位置，紧邻徐家汇、万体馆、星游城、上海体育场，地铁4号、11号线旁边步行几分钟,31.18063,121.44533,Private room,1,1,1,t,2020-12-12,2020-12-12,1,100.0,679.12
45003129,186427477,徐汇区,向往阳光的忧郁花朵｜带厨房可做饭 电梯房 近地铁锦江乐园 华东理工 梅陇商业中心 吃喝热闹,31.140190000000004,121.42014,Entire home/apt,2,1,1,t,2020-08-28,2020-12-27,7,94.0,1057.86
45003852,342848624,徐汇区,新房特惠 LOFT温馨小屋｜ 带电梯 近锦江乐园 上海南站 华东理工步行6分钟,31.14008,121.41964,Entire home/apt,2,1,1,t,2020-12-31,2020-12-31,1,100.0,1384.36
45005075,341477328,徐汇区,【初春-襄阳南路家庭影院】市中心巨幕投影/陕西南路IAPM/上音/五官科医院/新式里弄历史建筑,31.209540000000004,121.45815,Entire home/apt,4,1,2,t,2020-10-04,2020-10-04,1,100.0,2520.58
45039669,342795539,徐汇区,【暖房乐居】近4号线地铁站/上海南站/第六人民医院/龙华医院/胸科医院/美罗城/中山医院/腾飞大厦,31.18256,121.43356,Entire home/apt,2,1,1,t,2020-10-16,2020-10-17,2,100.0,1671.68
45044536,342795539,徐汇区,【 家庭两居】双床/近四号线地铁站 中山医院西院区/胸科医院/龙华医院/精神卫生中心/伽玛医院,31.188990000000004,121.44536,Private room,4,2,2,t,2020-11-06,2020-12-29,6,97.0,2096.13
45046254,302833584,徐汇区,【五原路】复式北欧花园洋房| 带超大庭院| 近地铁1/7号线 | 网红打卡咖啡餐厅一条街,31.21433,121.44968,Entire home/apt,3,1,1,t,2020-09-05,2021-01-08,11,95.0,2618.53
45059445,121939617,徐汇区,粉色浪漫秋千丨永康路近音乐学院丨温馨一居,31.21018,121.4564,Entire home/apt,2,1,1,t,2020-10-01,2020-10-01,1,60.0,2128.78
45094674,174402304,徐汇区,花园老洋房二樓東,31.21179,121.45157,Entire home/apt,2,1,2,f,2020-09-26,2020-11-07,3,100.0,4564.47
45108514,342795539,徐汇区,实拍【暖房清居】近地铁4/11/  上海站/中山医院/龙华医院/上生新所/肿瘤医院 一室厅独卫带厨房,31.1841,121.43495,Entire home/apt,2,1,1,t,2020-09-17,2021-01-27,9,96.0,1645.5600000000004
45108549,152976705,徐汇区,清新单间，地铁站旁边，紧邻市中心徐家汇商圈，周边有星游城、万体馆、腾飞大厦、肿瘤医院、龙华医院,31.18893,121.44719,Private room,1,1,1,t,2020-09-19,2021-01-14,3,93.0,933.79
45132594,343059109,徐汇区,客厅沙发#4号线上海体育馆旁电梯房高楼层有阳台,31.18671,121.44721,Shared room,1,1,1,t,2020-08-30,2020-08-30,1,100.0,698.71
45144578,342795539,徐汇区,【桂糖茶】清甜loft  华东理工大学步行8分钟 近上海南站/一号线/莲花路/周边游玩  月租优惠,31.14026,121.42181,Entire home/apt,2,1,1,t,2020-09-09,2020-11-24,6,90.0,979.5
45147018,342795539,徐汇区,【杏仁酥】清新loft大一居 双人大床 华东理工大学旁 近上海南站/锦江乐园/1/4号线 /可长租,31.14062,121.42097,Entire home/apt,2,1,1,t,2020-09-10,2021-02-06,5,92.0,1384.36
45148042,342795539,徐汇区,【蜜瓜双心】温馨双床  华东理工大学对面  近1号线锦江乐园站 /上海南站 带厨房可做饭 有阳台,31.13833,121.42171,Entire home/apt,2,1,2,t,2020-08-31,2020-12-27,5,96.0,1802.28
45164071,287738885,徐汇区,【姝华】『安心360消毒民宿』衡复文化区花园洋房，地铁1，7，10号线图书馆地铁站，近武康路，五原路,31.21161,121.44221,Entire home/apt,2,1,1,t,2020-09-01,2021-01-29,35,97.0,2376.92
45193556,246517486,徐汇区,9/12号线嘉善路地铁站/毗邻优秀历史建筑的温馨公寓,31.20601,121.45766,Entire home/apt,4,1,2,t,2020-09-19,2021-01-06,6,96.0,1456.19
45195729,163302621,徐汇区,【月租特惠--徐家汇15】四地铁交汇/衡山路/光启城/上海体育馆@整租可住3人,31.186190000000003,121.43382,Entire home/apt,1,1,1,t,2020-10-01,2020-10-03,2,90.0,3395.6
45195976,163302621,徐汇区,【30天起租--徐家汇特惠单人小屋16】衡山路/光启城/上海体育馆/四轨交汇@交通便利,31.18791,121.43275,Entire home/apt,1,1,1,t,2020-09-16,2020-10-03,3,93.0,3878.82
